ID,X,Y,datetime,population
E,698520.485606852,5509429.9253601,2017-02-13 10:00:42,1
E,698606.727790663,5509302.13302927,2017-02-13 12:00:07,1
E,698610.592151687,5509374.25834465,2017-02-13 14:00:50,1
E,698608.984787821,5509361.43507797,2017-02-13 16:00:24,1
E,698943.069764516,5509315.25107009,2017-02-13 18:00:26,1
E,699214.345244593,5509310.16347584,2017-02-13 20:00:15,1
E,700237.767824642,5509483.36099006,2017-02-13 22:00:50,1
E,700490.27448794,5509291.48863754,2017-02-14 00:00:15,1
E,700453.510697478,5509248.70996218,2017-02-14 02:00:49,1
E,700484.158597337,5509279.64125464,2017-02-14 04:00:24,1
E,700318.36318479,5509152.15556466,2017-02-14 06:00:42,1
E,700284.516608794,5509160.97370531,2017-02-14 08:00:54,1
E,700290.180967637,5509155.00829355,2017-02-14 10:00:54,1
E,700341.354818912,5509110.45174199,2017-02-14 12:00:10,1
E,700358.625641844,5509105.33279503,2017-02-14 14:00:44,1
E,700347.328093799,5509092.71380525,2017-02-14 16:00:48,1
E,700347.747604609,5509153.37198242,2017-02-14 18:00:10,1
E,700216.753390966,5509463.95066871,2017-02-14 20:00:54,1
E,699717.137574755,5509478.61494636,2017-02-14 22:00:51,1
E,699365.403895025,5509582.91265674,2017-02-15 00:01:13,1
E,699324.715139903,5509633.41131439,2017-02-15 02:00:34,1
E,699270.529791674,5509642.70688941,2017-02-15 04:00:44,1
E,699378.725028933,5509583.03315266,2017-02-15 06:00:21,1
E,699379.875187371,5509583.41246864,2017-02-15 08:00:49,1
E,699280.609782087,5509939.20240442,2017-02-15 10:00:42,1
E,699071.286317437,5509588.40591793,2017-02-15 12:00:48,1
E,699168.546097058,5509744.14402253,2017-02-15 14:00:08,1
E,699221.819247759,5509791.16544696,2017-02-15 16:00:26,1
E,699222.929909491,5509798.30957105,2017-02-15 18:00:21,1
E,699669.580487142,5509790.16091565,2017-02-15 20:00:18,1
E,699715.147555781,5509736.59202832,2017-02-15 22:00:54,1
E,699793.871201496,5509706.29426496,2017-02-16 00:00:56,1
E,699797.057014639,5509701.18244369,2017-02-16 02:00:24,1
E,699736.635776254,5509815.03926453,2017-02-16 04:00:48,1
E,699816.640087617,5509809.62157476,2017-02-16 06:00:50,1
E,699546.421443364,5509656.82752471,2017-02-16 08:00:12,1
E,699560.367326741,5509661.60182162,2017-02-16 10:00:55,1
E,699446.323390338,5509694.36920817,2017-02-16 12:00:25,1
E,699282.624933216,5509676.24991376,2017-02-16 14:00:25,1
E,699293.66387636,5509664.48104648,2017-02-16 16:01:54,1
E,699128.102680379,5509548.18639271,2017-02-16 18:01:11,1
E,699471.449967303,5509460.17982708,2017-02-16 20:00:42,1
E,700062.237067044,5509361.12174319,2017-02-16 22:00:48,1
E,700314.649331004,5509315.75095999,2017-02-17 00:00:11,1
E,700170.285561676,5509069.73057125,2017-02-17 02:00:50,1
E,700395.817914521,5508827.32389502,2017-02-17 04:00:37,1
E,700449.416275801,5508872.69472074,2017-02-17 06:00:53,1
E,700446.766997675,5508852.24397135,2017-02-17 08:00:11,1
E,700626.631520593,5508733.59138373,2017-02-17 10:00:54,1
E,700615.357717728,5508375.23429424,2017-02-17 12:00:10,1
E,700589.824020593,5508300.62765041,2017-02-17 14:00:47,1
E,700572.469627059,5508342.40976343,2017-02-17 16:00:54,1
E,700527.753930042,5508317.45352833,2017-02-17 18:00:13,1
E,700559.897616395,5508289.72443018,2017-02-17 20:00:21,1
E,700632.127920206,5508011.18660189,2017-02-17 22:00:54,1
E,700577.614056294,5508102.52868406,2017-02-18 00:00:12,1
E,700593.281672562,5508128.817159,2017-02-18 02:00:27,1
E,700538.221030955,5508105.14472618,2017-02-18 04:00:51,1
E,700444.251101781,5508017.03395957,2017-02-18 06:00:21,1
E,700446.509422956,5508004.17541468,2017-02-18 08:00:50,1
E,700223.695046905,5507941.50032141,2017-02-18 10:00:24,1
E,700233.149409335,5507979.66741479,2017-02-18 12:00:48,1
E,700217.771165274,5507971.32567189,2017-02-18 14:00:13,1
E,700226.770583527,5507975.21389138,2017-02-18 16:00:50,1
E,700194.821929185,5507633.3541019,2017-02-18 18:00:15,1
E,699661.695521667,5507976.84568018,2017-02-18 20:00:54,1
E,699415.10584257,5508121.56437624,2017-02-18 22:00:19,1
E,699226.534252441,5507933.94466808,2017-02-19 00:00:54,1
E,699096.611696652,5507896.08122195,2017-02-19 02:00:09,1
E,699209.84556981,5507882.92964081,2017-02-19 04:00:46,1
E,698861.911383185,5507894.57101245,2017-02-19 06:00:24,1
E,698790.001684962,5507806.27528591,2017-02-19 08:00:44,1
E,698768.075147663,5507795.62430138,2017-02-19 10:00:20,1
E,698884.834884773,5507868.63163414,2017-02-19 12:00:44,1
E,698988.167569326,5507668.43489641,2017-02-19 14:00:42,1
E,698993.466745077,5507659.96513102,2017-02-19 16:00:11,1
E,699071.256830878,5507522.72483919,2017-02-19 18:00:47,1
E,699061.514075334,5507663.11773798,2017-02-19 20:00:37,1
E,699066.721349126,5507736.19837983,2017-02-19 22:00:54,1
E,699411.61074693,5507778.26354427,2017-02-20 00:00:43,1
E,699609.110382603,5508139.38276847,2017-02-20 02:01:14,1
E,699838.698018536,5508166.2242496,2017-02-20 04:00:24,1
E,699829.049689363,5508331.05888176,2017-02-20 06:00:23,1
E,699850.183896807,5508282.15807471,2017-02-20 08:00:41,1
E,700003.374371477,5508401.7951517,2017-02-20 10:00:49,1
E,700397.291914541,5508411.22141834,2017-02-20 12:00:24,1
E,700467.583358744,5508414.8327613,2017-02-20 14:00:23,1
E,700488.836105421,5508583.3194211,2017-02-20 16:00:49,1
E,700445.921552432,5508551.23044509,2017-02-20 18:00:21,1
E,700660.694264302,5508941.88597661,2017-02-20 20:00:53,1
E,700511.303746667,5509227.62481769,2017-02-20 22:00:54,1
E,700443.69224019,5509305.26961452,2017-02-21 00:00:23,1
E,700385.617622318,5509433.82210339,2017-02-21 02:00:56,1
E,700207.773126705,5509348.1359595,2017-02-21 04:00:21,1
E,700210.11113845,5509362.21676055,2017-02-21 06:00:44,1
E,700191.226231121,5509363.29587625,2017-02-21 08:00:21,1
E,700289.798952584,5509470.04566745,2017-02-21 10:00:43,1
E,700464.993493403,5508722.72010043,2017-02-21 12:00:21,1
E,700007.944039482,5508802.3995642,2017-02-21 14:00:44,1
E,699972.444762544,5508891.23357085,2017-02-21 16:00:20,1
E,699706.016391879,5509056.62391054,2017-02-21 18:00:48,1
E,699213.793227767,5509205.1188163,2017-02-21 20:00:07,1
E,698993.440215905,5509494.24061167,2017-02-21 22:00:53,1
E,698851.969894861,5509521.4134093,2017-02-22 00:00:31,1
E,698865.677506789,5509502.77727137,2017-02-22 02:00:55,1
E,698880.948491072,5509495.70463503,2017-02-22 04:00:21,1
E,698919.356362126,5509290.08082559,2017-02-22 06:00:48,1
E,698723.868257681,5509343.28205363,2017-02-22 08:00:47,1
E,698727.126708533,5509352.96730226,2017-02-22 10:00:15,1
E,698599.818742127,5509280.84223144,2017-02-22 12:00:44,1
E,698499.29276698,5509359.21162132,2017-02-22 14:00:21,1
E,698504.300852671,5509355.70229983,2017-02-22 16:00:44,1
E,698676.319655557,5509520.35036538,2017-02-22 18:00:27,1
E,698874.752198238,5509492.79585163,2017-02-22 20:00:44,1
E,698663.189426834,5509524.41300345,2017-02-22 22:00:24,1
E,698718.975155755,5509453.44969402,2017-02-23 00:00:47,1
E,698663.810294456,5509429.27958198,2017-02-23 02:00:47,1
E,698654.686464706,5509431.59553891,2017-02-23 04:00:48,1
E,698653.303365355,5509424.51046044,2017-02-23 06:00:44,1
E,697794.491354097,5510804.01451819,2017-02-23 08:00:21,1
E,697838.083524969,5510828.40099248,2017-02-23 10:00:44,1
E,697293.003790501,5511535.66682588,2017-02-23 12:00:15,1
E,697633.365244474,5511046.14379393,2017-02-23 14:00:53,1
E,697623.698451566,5511028.04565159,2017-02-23 16:00:21,1
E,697490.458704299,5511443.54414283,2017-02-23 18:00:44,1
E,697500.88369591,5511443.7769997,2017-02-23 20:00:43,1
E,697468.02506912,5510997.392943,2017-02-23 22:00:48,1
E,697637.549582435,5510872.16423561,2017-02-24 00:00:46,1
E,697643.230776659,5510870.3542868,2017-02-24 02:02:15,1
E,697881.626530483,5510769.15278606,2017-02-24 04:01:42,1
E,697623.681788949,5511020.98141322,2017-02-24 06:01:14,1
E,697676.87298656,5511017.98687296,2017-02-24 08:02:15,1
E,697774.309519858,5510856.84866436,2017-02-24 10:00:44,1
E,697554.867871628,5510717.28190193,2017-02-24 12:00:43,1
E,697599.635962161,5510700.34563651,2017-02-24 14:00:54,1
E,697611.584241655,5510652.8156149,2017-02-24 16:00:31,1
E,697630.719714747,5510628.16230871,2017-02-24 18:00:44,1
E,697202.497134264,5511729.69720545,2017-02-24 20:00:27,1
E,697631.374552424,5511836.12590862,2017-02-24 22:00:54,1
E,697840.730845076,5511580.95509749,2017-02-25 00:00:48,1
E,697788.686472159,5511359.04228213,2017-02-25 02:00:17,1
E,697626.222213918,5511014.29011882,2017-02-25 04:00:25,1
E,697627.399192945,5511044.0307431,2017-02-25 06:00:24,1
E,697952.515500798,5510870.78905499,2017-02-25 08:00:11,1
E,697898.071302617,5510789.31856932,2017-02-25 10:00:44,1
E,698014.561916762,5510851.48157525,2017-02-25 12:00:17,1
E,698015.784883747,5510846.40166633,2017-02-25 14:00:48,1
E,698022.527223872,5510849.26589357,2017-02-25 16:00:53,1
E,698128.268176941,5510649.5665221,2017-02-25 18:00:22,1
E,698179.036518776,5510665.71665275,2017-02-25 20:00:56,1
E,697876.470816534,5510737.28517892,2017-02-25 22:00:42,1
E,697833.323141359,5510694.23536013,2017-02-26 00:00:49,1
E,697944.375249866,5510543.67441136,2017-02-26 02:00:31,1
E,698066.515518878,5510464.89107617,2017-02-26 04:00:50,1
E,698271.762273723,5510442.8807296,2017-02-26 06:00:21,1
E,698259.211859692,5510460.65995337,2017-02-26 08:00:50,1
E,698534.026056912,5510148.96800038,2017-02-26 10:00:42,1
E,699922.20111723,5508341.5029669,2017-02-26 12:01:00,1
E,699980.742556855,5507506.91557705,2017-02-26 14:00:15,1
E,699928.24902457,5507349.31779793,2017-02-26 16:00:55,1
E,700232.703843972,5507478.68255909,2017-02-26 18:00:21,1
E,700388.542990205,5507576.82228995,2017-02-26 20:00:53,1
E,700451.989724163,5507695.73603041,2017-02-26 22:00:54,1
E,700342.983924583,5507562.08146697,2017-02-27 00:00:53,1
E,700243.587583212,5507397.79976566,2017-02-27 02:00:54,1
E,700251.84691882,5507387.00443829,2017-02-27 04:00:13,1
E,700251.118209107,5507373.4604632,2017-02-27 06:00:21,1
E,700043.334812761,5507261.70845662,2017-02-27 08:00:49,1
E,700029.866320217,5507259.28334676,2017-02-27 10:00:24,1
E,699329.011402224,5507520.13892117,2017-02-27 12:00:54,1
E,699403.486754241,5507677.30713427,2017-02-27 14:00:41,1
E,699594.102756752,5507806.33644719,2017-02-27 16:00:47,1
E,699842.772160846,5507891.42690767,2017-02-27 18:00:47,1
E,699855.247944265,5507896.96040054,2017-02-27 20:00:55,1
E,700620.492270178,5507576.94004446,2017-02-27 22:00:27,1
E,699955.256524848,5507602.73309768,2017-02-28 00:00:48,1
E,699520.666873418,5507327.17383515,2017-02-28 02:00:06,1
E,699582.24740859,5507161.33425087,2017-02-28 04:00:27,1
E,699737.588604065,5506988.81687111,2017-02-28 06:00:49,1
E,699610.931350813,5507318.92765645,2017-02-28 08:00:21,1
E,699519.338896678,5507393.37953883,2017-02-28 10:00:44,1
E,699215.96453519,5508158.65944544,2017-02-28 12:00:21,1
E,699353.069806251,5508290.41775589,2017-02-28 14:00:44,1
E,699344.456686739,5508299.24325901,2017-02-28 16:00:42,1
E,699656.756692045,5508322.07684905,2017-02-28 18:00:54,1
E,699671.497487195,5508315.8573637,2017-02-28 20:00:14,1
E,698956.674313498,5508223.75700972,2017-02-28 22:00:44,1
F,705583.022629481,5513813.32163294,2016-11-01 00:00:48,1
F,706625.384831074,5514043.25860442,2016-11-01 02:00:43,1
F,706792.687201434,5514014.9677531,2016-11-01 04:00:54,1
F,706999.61398864,5514073.53931715,2016-11-01 06:00:47,1
F,707165.272577524,5514053.38162577,2016-11-01 08:00:48,1
F,707167.067460206,5514058.66064786,2016-11-01 10:00:24,1
F,707928.114604324,5514236.8186114,2016-11-01 12:00:47,1
F,708056.562973742,5514294.39345551,2016-11-01 14:00:53,1
F,708335.670654692,5514018.40679554,2016-11-01 16:00:48,1
F,708836.731919906,5513418.87260382,2016-11-01 18:00:42,1
F,708846.43186375,5513422.21377763,2016-11-01 20:00:42,1
F,708773.313585815,5513279.07631865,2016-11-01 22:00:53,1
F,708969.224069422,5513188.38525072,2016-11-02 00:00:53,1
F,708973.796827283,5513193.6191424,2016-11-02 02:00:47,1
F,708829.444550274,5513442.78247813,2016-11-02 04:00:53,1
F,708811.52333115,5513492.51982433,2016-11-02 06:00:41,1
F,708819.287240914,5513491.09192415,2016-11-02 08:00:48,1
F,708821.251115022,5513458.61012959,2016-11-02 10:00:24,1
F,709191.347675807,5513047.69254019,2016-11-02 12:00:53,1
F,709186.865436884,5512884.73001921,2016-11-02 14:00:42,1
F,709170.405697302,5512951.44503841,2016-11-02 16:00:48,1
F,709061.780503297,5512923.14801058,2016-11-02 18:00:47,1
F,708933.327211497,5512917.73167574,2016-11-02 20:00:40,1
F,708817.927290504,5512662.10010857,2016-11-02 22:00:41,1
F,708898.469794016,5512654.55475827,2016-11-03 00:00:51,1
F,708837.57777038,5512725.74781868,2016-11-03 02:00:54,1
F,708726.212810678,5512725.92462044,2016-11-03 04:00:53,1
F,708719.746247509,5512729.70961179,2016-11-03 06:00:49,1
F,708750.844779541,5512706.75590931,2016-11-03 08:00:31,1
F,708966.193836346,5512553.87170539,2016-11-03 10:00:54,1
F,709374.225896846,5512401.79613299,2016-11-03 12:01:00,1
F,709263.636146973,5512241.74400972,2016-11-03 14:00:54,1
F,708981.557385892,5512298.04115411,2016-11-03 16:00:37,1
F,708315.482021854,5512927.48564519,2016-11-03 18:00:54,1
F,707807.173815395,5513041.57478897,2016-11-03 20:00:31,1
F,707566.293378904,5513452.18176676,2016-11-03 22:00:53,1
F,707372.355649469,5513644.49004021,2016-11-04 00:00:53,1
F,707391.023583275,5513592.94706536,2016-11-04 02:00:55,1
F,707397.193198539,5513595.47380443,2016-11-04 04:00:54,1
F,707276.164470037,5513523.55005105,2016-11-04 06:00:36,1
F,707300.123391792,5513601.24141601,2016-11-04 08:00:42,1
F,707302.309881337,5513602.84576628,2016-11-04 10:00:36,1
F,706336.361665635,5513670.03555129,2016-11-04 12:00:53,1
F,704696.343106672,5512918.59505824,2016-11-04 14:01:10,1
F,704776.217824333,5513281.64375735,2016-11-04 16:00:41,1
F,704719.721478367,5513850.13851887,2016-11-04 18:00:48,1
F,704735.513306803,5513902.06370464,2016-11-04 20:00:23,1
F,706047.761193717,5513694.45332222,2016-11-04 22:00:54,1
F,707243.536527969,5513287.73477764,2016-11-05 00:00:38,1
F,707220.903829539,5513228.96067791,2016-11-05 02:00:54,1
F,707213.588444062,5513227.04628143,2016-11-05 04:00:54,1
F,707194.150762183,5513191.28237059,2016-11-05 06:00:43,1
F,707078.318770062,5513082.02604038,2016-11-05 08:00:54,1
F,707061.074666706,5513139.55262386,2016-11-05 10:00:24,1
F,704710.649608753,5512769.42740366,2016-11-05 12:01:03,1
F,704998.206432735,5513496.12035486,2016-11-05 14:00:55,1
F,705172.855012486,5513723.45882697,2016-11-05 16:00:48,1
F,705241.276888309,5513772.02278156,2016-11-05 18:00:48,1
F,705327.552924944,5513924.78542165,2016-11-05 20:00:23,1
F,705389.444784624,5513769.75590959,2016-11-05 22:00:54,1
F,705551.56463672,5514258.33973831,2016-11-06 00:00:54,1
F,706550.558598537,5514138.26328943,2016-11-06 02:00:54,1
F,706514.114196384,5514129.12052584,2016-11-06 04:00:54,1
F,706710.086677142,5513986.63021477,2016-11-06 06:00:47,1
F,706675.47689604,5513847.96082577,2016-11-06 08:00:48,1
F,706633.163074421,5513860.83581545,2016-11-06 10:00:36,1
F,706514.045190492,5513629.76879097,2016-11-06 12:00:47,1
F,706694.412884737,5513697.88708815,2016-11-06 14:00:53,1
F,706690.834851378,5513707.64976341,2016-11-06 16:00:42,1
F,706981.29547378,5513776.39913144,2016-11-06 18:00:48,1
F,707057.837215322,5513834.08687809,2016-11-06 20:00:41,1
F,707616.73774677,5513912.75650299,2016-11-06 22:01:12,1
F,707607.960117142,5513903.56814202,2016-11-07 00:00:42,1
F,707482.598980399,5513765.36889059,2016-11-07 02:00:53,1
F,707295.030035984,5513733.21493248,2016-11-07 04:00:47,1
F,707282.49362254,5513731.37057644,2016-11-07 06:00:41,1
F,707130.375341141,5513731.74864633,2016-11-07 08:00:41,1
F,707063.596394978,5513780.18034781,2016-11-07 10:00:26,1
F,705794.37952506,5512867.91028377,2016-11-07 12:00:54,1
F,704691.237211336,5512791.08821506,2016-11-07 14:00:54,1
F,704800.242683058,5513117.99057856,2016-11-07 16:00:38,1
F,704639.556925297,5513069.59624627,2016-11-07 18:00:55,1
F,705148.519120632,5513404.58640406,2016-11-07 20:00:42,1
F,705228.860204344,5513332.16341859,2016-11-07 22:00:53,1
F,705469.533005587,5513263.76041932,2016-11-08 00:00:54,1
F,705447.683074371,5513213.20990974,2016-11-08 02:00:54,1
F,705447.459306498,5513225.11478819,2016-11-08 04:01:17,1
F,705563.78419372,5512987.00050233,2016-11-08 06:00:47,1
F,705570.581708186,5512962.96322184,2016-11-08 08:00:48,1
F,705577.839403905,5512995.35916712,2016-11-08 10:00:31,1
F,706333.600722893,5512854.91440013,2016-11-08 12:00:54,1
F,706376.589521423,5512890.80225796,2016-11-08 14:00:48,1
F,706374.34383299,5512874.84885561,2016-11-08 16:00:32,1
F,706403.289498243,5512903.46495405,2016-11-08 18:00:54,1
F,706481.414456919,5512879.25292049,2016-11-08 20:00:38,1
F,707834.921686496,5512637.46378873,2016-11-08 22:00:54,1
F,707813.871762701,5512661.20958961,2016-11-09 00:00:53,1
F,707911.118618691,5512665.01155211,2016-11-09 02:01:11,1
F,707950.964775879,5512638.27606857,2016-11-09 04:00:53,1
F,707955.568941727,5512656.49639674,2016-11-09 06:00:48,1
F,707888.115327086,5512655.72403483,2016-11-09 08:00:41,1
F,707601.088777836,5512526.71093623,2016-11-09 10:00:31,1
F,706078.567455419,5512317.19109742,2016-11-09 12:00:48,1
F,707548.750842042,5512515.39215611,2016-11-09 14:00:41,1
F,707517.141796592,5512421.90666356,2016-11-09 16:00:54,1
F,707927.902257328,5512396.62711773,2016-11-09 18:00:54,1
F,707812.245863314,5512576.547715,2016-11-09 20:00:48,1
F,707971.937032629,5512846.42033305,2016-11-09 22:00:42,1
F,707967.735387979,5512838.55003597,2016-11-10 00:00:42,1
F,708209.487414687,5513593.64005034,2016-11-10 02:01:17,1
F,708499.389832476,5513605.54318258,2016-11-10 04:00:53,1
F,708492.453941416,5513587.26529476,2016-11-10 06:00:47,1
F,708491.799412293,5513583.08463267,2016-11-10 08:00:48,1
F,708633.852837196,5513534.1083175,2016-11-10 10:00:25,1
F,708505.660339566,5513726.9407578,2016-11-10 12:00:53,1
F,708137.878128849,5514251.82049888,2016-11-10 14:00:53,1
F,708119.898406076,5514131.34816361,2016-11-10 16:00:53,1
F,707790.738611146,5514339.20843189,2016-11-10 18:00:36,1
F,707754.710680205,5514307.93219643,2016-11-10 20:00:54,1
F,707840.619653195,5513942.14068291,2016-11-10 22:00:49,1
F,707679.117128627,5513670.48051302,2016-11-11 00:00:53,1
F,707733.423033929,5513083.88744187,2016-11-11 02:00:53,1
F,708161.645030238,5512759.59804055,2016-11-11 04:00:54,1
F,708152.083838251,5512762.48651262,2016-11-11 06:00:47,1
F,708002.316326312,5512645.68851939,2016-11-11 08:00:47,1
F,707933.050036766,5512643.34436255,2016-11-11 10:00:48,1
F,707554.645100897,5512487.66854982,2016-11-11 12:00:40,1
F,707526.402890191,5512398.02591528,2016-11-11 14:00:54,1
F,707502.676131387,5512397.09429235,2016-11-11 16:00:47,1
F,707903.491680821,5512346.75032981,2016-11-11 18:00:20,1
F,707980.60278994,5512334.61273598,2016-11-11 20:00:49,1
F,708362.245674757,5512267.30522387,2016-11-11 22:00:48,1
F,708326.812345511,5512232.71993744,2016-11-12 00:00:25,1
F,708415.022868082,5512119.28910227,2016-11-12 02:00:53,1
F,708662.417869027,5512129.09346167,2016-11-12 04:01:11,1
F,708678.893876943,5512155.09918457,2016-11-12 06:00:48,1
F,708444.152607409,5512251.65908147,2016-11-12 08:00:25,1
F,708326.503946157,5512257.70482537,2016-11-12 10:00:47,1
F,707606.433194176,5512628.37058313,2016-11-12 12:00:54,1
F,704665.277583204,5512876.43484211,2016-11-12 14:00:44,1
F,705057.836994153,5513687.27286599,2016-11-12 16:00:48,1
F,705062.372914616,5513675.1530675,2016-11-12 18:00:48,1
F,705200.567380322,5513687.97996941,2016-11-12 20:00:42,1
F,705355.197236754,5513703.90659136,2016-11-12 22:00:42,1
F,705335.518650754,5513504.47577363,2016-11-13 00:01:19,1
F,705678.208785475,5513279.17624283,2016-11-13 02:00:47,1
F,705675.438591692,5513278.95677932,2016-11-13 04:01:06,1
F,705789.28572378,5513159.57759555,2016-11-13 06:00:47,1
F,706064.058563122,5513066.46786821,2016-11-13 08:00:54,1
F,706075.301356337,5513073.59259853,2016-11-13 10:00:48,1
F,705132.287843362,5512638.69513566,2016-11-13 12:00:23,1
F,704658.878692412,5512795.8583065,2016-11-13 14:00:54,1
F,704691.938765403,5512855.54684156,2016-11-13 16:00:51,1
F,705697.833149275,5513030.45823898,2016-11-13 18:00:31,1
F,705824.827275118,5512872.00042506,2016-11-13 20:00:48,1
F,705923.565879134,5512964.64982505,2016-11-13 22:00:48,1
F,705944.426695024,5512932.40223519,2016-11-14 00:00:41,1
F,706062.973509464,5513066.99945349,2016-11-14 02:00:47,1
F,706071.047297093,5513096.09777593,2016-11-14 04:00:54,1
F,706138.659685035,5513091.98598606,2016-11-14 06:01:08,1
F,706155.511195463,5513052.62809939,2016-11-14 08:00:47,1
F,706169.684179704,5513084.77312562,2016-11-14 10:00:52,1
F,706366.555933073,5512923.78872709,2016-11-14 12:00:53,1
F,706347.844865336,5512907.32112813,2016-11-14 14:00:37,1
F,706342.98385519,5512905.51349708,2016-11-14 16:00:55,1
F,706423.443063968,5512890.85868686,2016-11-14 18:00:48,1
F,706708.264831284,5512656.62146311,2016-11-14 20:00:34,1
F,707530.446022876,5512489.10287081,2016-11-14 22:01:11,1
F,707681.848627933,5512813.85846388,2016-11-15 00:00:55,1
F,707933.51971829,5512907.09230747,2016-11-15 02:00:55,1
F,708106.512081049,5512860.11688792,2016-11-15 04:00:54,1
F,708169.075935721,5512935.88227223,2016-11-15 06:00:47,1
F,708176.668290409,5512913.5033486,2016-11-15 08:00:42,1
F,708247.106108659,5512956.6363004,2016-11-15 10:00:47,1
F,708688.363581885,5513429.28929781,2016-11-15 12:00:45,1
F,709262.766947881,5512945.75506819,2016-11-15 14:00:48,1
F,709201.18756688,5512892.94007497,2016-11-15 16:00:36,1
F,708922.966713186,5512638.75499665,2016-11-15 18:00:51,1
F,708522.116105072,5512062.30546707,2016-11-15 20:00:42,1
F,708442.257370135,5512135.61268008,2016-11-15 22:00:48,1
F,708340.285161323,5512214.94215005,2016-11-16 00:00:41,1
F,708253.833279355,5512240.19921976,2016-11-16 02:00:47,1
F,708464.970737247,5512178.7834496,2016-11-16 04:00:43,1
F,708486.19315682,5512184.77206457,2016-11-16 06:01:12,1
F,708507.476192368,5512225.55832878,2016-11-16 08:00:24,1
F,708509.146696945,5512230.3129711,2016-11-16 10:00:42,1
F,709167.55953826,5512165.90311181,2016-11-16 12:00:24,1
F,709264.148231941,5512240.7785014,2016-11-16 14:00:54,1
F,709338.24258349,5512444.73542438,2016-11-16 16:00:53,1
F,709256.899984621,5512875.4167313,2016-11-16 18:00:37,1
F,709084.975088849,5512912.17327491,2016-11-16 20:01:17,1
F,708836.485749416,5512685.94101723,2016-11-16 22:01:01,1
F,708818.773846254,5512638.64473802,2016-11-17 00:00:47,1
F,708804.139667331,5512740.2903293,2016-11-17 02:00:53,1
F,708719.671316621,5512724.61240437,2016-11-17 04:00:53,1
F,708723.199439411,5512719.34445507,2016-11-17 06:00:39,1
F,708753.16692884,5512747.67129801,2016-11-17 08:00:53,1
F,708855.552741288,5512685.27679855,2016-11-17 10:00:49,1
F,708999.80718639,5512785.41096766,2016-11-17 12:00:36,1
F,708995.391829522,5512127.20535797,2016-11-17 14:00:54,1
F,708738.731735678,5512126.5556553,2016-11-17 16:00:47,1
F,708181.488984519,5511973.20928545,2016-11-17 18:00:54,1
F,708419.112502067,5511547.01184343,2016-11-17 20:00:42,1
F,708412.844481938,5511536.42241918,2016-11-17 22:00:48,1
F,708172.659765641,5511478.34973213,2016-11-18 00:00:46,1
F,708174.255903411,5511643.40924158,2016-11-18 02:01:11,1
F,708233.884198738,5511636.89978023,2016-11-18 04:00:53,1
F,708143.618252565,5511839.93013772,2016-11-18 06:00:51,1
F,708052.817602451,5511874.67042167,2016-11-18 08:00:41,1
F,708130.472972767,5511864.58584416,2016-11-18 10:00:47,1
F,707472.668008729,5512619.23410293,2016-11-18 12:00:54,1
F,707118.624330037,5512570.87540873,2016-11-18 14:00:37,1
F,707358.502075322,5512736.90753822,2016-11-18 16:01:24,1
F,707665.390509847,5512852.86338065,2016-11-18 18:00:36,1
F,707838.984825975,5512812.52246354,2016-11-18 20:01:12,1
F,707944.090609597,5512403.1009584,2016-11-18 22:00:42,1
F,708222.707141162,5512472.86210519,2016-11-19 00:00:54,1
F,708182.686548946,5512517.92177167,2016-11-19 02:00:47,1
F,707996.453590805,5512462.5977857,2016-11-19 04:00:53,1
F,707902.709427098,5512443.35582109,2016-11-19 06:00:48,1
F,707898.373766301,5512447.59608902,2016-11-19 08:00:41,1
F,707913.209929111,5512431.94123259,2016-11-19 10:00:48,1
F,707997.177023516,5512595.84873498,2016-11-19 12:00:31,1
F,708159.897715839,5514071.15857271,2016-11-19 14:00:54,1
F,707852.58946738,5514405.60889898,2016-11-19 16:00:54,1
F,707904.55276415,5514424.70971021,2016-11-19 18:00:30,1
F,707687.677241922,5514368.95653272,2016-11-19 20:00:53,1
F,707937.970904207,5513893.00226063,2016-11-19 22:01:18,1
F,707938.796491118,5513902.33681536,2016-11-20 00:00:54,1
F,708100.29787001,5513756.22598221,2016-11-20 02:00:53,1
F,708088.059915228,5513777.60019723,2016-11-20 04:00:54,1
F,708052.626845552,5513716.64766831,2016-11-20 06:00:54,1
F,708240.498565301,5513188.11572199,2016-11-20 08:00:48,1
F,708302.742961937,5513174.47295204,2016-11-20 10:00:38,1
F,708946.343772721,5513032.30239414,2016-11-20 12:00:53,1
F,710356.825706674,5511653.69015293,2016-11-20 14:00:54,1
F,710307.705634177,5511451.8281206,2016-11-20 16:00:53,1
F,710573.110114633,5511104.67610745,2016-11-20 18:00:31,1
F,710360.332696792,5511126.86392254,2016-11-20 20:00:48,1
F,708874.906547481,5511316.11484466,2016-11-20 22:00:42,1
F,709021.652556682,5511206.21778394,2016-11-21 00:00:56,1
F,709082.980635169,5511151.50676322,2016-11-21 02:00:42,1
F,709178.171045074,5511128.9868133,2016-11-21 04:00:42,1
F,709178.500750436,5511142.61645047,2016-11-21 06:00:41,1
F,709186.559937104,5511095.41033143,2016-11-21 08:00:42,1
F,709171.919284873,5511120.96059153,2016-11-21 10:00:47,1
F,708822.248206701,5511341.61254786,2016-11-21 12:00:47,1
F,708784.99537408,5511259.98675457,2016-11-21 14:00:48,1
F,708987.91289015,5511109.2995986,2016-11-21 16:00:47,1
F,709959.020255038,5510773.34269791,2016-11-21 18:00:42,1
